📺央视频道,#genre#
CCTV女性时尚,http://223.10.21.36:8082/rtp/239.1.1.89:8089$1920x1080
CCTV女性时尚,http://110.177.148.13:58888/rtp/239.1.1.89:8089$1920x1080
CCTV女性时尚,http://223.10.117.215:8082/rtp/239.1.1.89:8089$1920x1080
CCTV女性时尚,http://223.10.117.215:8084/rtp/239.1.1.89:8089$1920x1080
CCTV女性时尚,http://110.178.52.75:8083/rtp/239.1.1.89:8089$1920x1080
CCTV女性时尚,http://171.125.90.130:6000/rtp/226.0.2.226:9720$1920x1080
CCTV女性时尚,http://221.205.180.219:8001/rtp/226.0.2.226:9720$1920x1080
CCTV女性时尚,http://171.117.73.233:8085/rtp/226.0.2.226:9720$1920x1080
CCTV女性时尚,http://60.220.167.72:8085/rtp/226.0.2.226:9720$1920x1080
CCTV女性时尚,http://183.185.12.146:8085/rtp/226.0.2.226:9720$1920x1080
CCTV女性时尚,http://60.220.167.11:8085/rtp/226.0.2.226:9720$1920x1080
CCTV女性时尚,http://171.116.182.180:8085/rtp/226.0.2.226:9720$1920x1080
CCTV女性时尚,http://171.117.201.100:8085/rtp/226.0.2.226:9720$1920x1080
CCTV女性时尚,http://60.220.167.66:8085/rtp/226.0.2.226:9720$1920x1080
CCTV女性时尚,http://60.220.167.12:8085/rtp/226.0.2.226:9720$1920x1080
CCTV女性时尚,http://124.163.112.145:6001/rtp/226.0.2.226:9720$1920x1080
CCTV女性时尚,http://36.49.50.124:8800/rtp/239.37.0.069:5540$1920x1080
CCTV女性时尚,http://enlen.vip:4022/rtp/239.200.200.100:8084$1920x1080
CCTV女性时尚,http://223.215.3.199:2000/rtp/238.1.79.55:4576$1920x1080
CCTV女性时尚,http://www.lizhinas.top:8688/rtp/239.252.219.94:5140$江西cmc3+|1920x1080
CCTV女性时尚,http://xuys.top:8888/udp/225.1.2.172:5002$1920x1080
CCTV女性时尚,http://www.lizhinas.top:8688/rtp/239.252.219.94:5140$1920x1080
CCTV女性时尚,http://111.61.236.247:9081/hls/59/index.m3u8
CCTV文化精品,http://xuys.top:8888/rtp/225.1.2.177:5002$1920x1080
CCTV文化精品,http://223.10.21.36:8082/rtp/239.1.1.91:8091$1920x1080
CCTV文化精品,http://110.177.148.13:58888/rtp/239.1.1.91:8091$1920x1080
CCTV文化精品,http://223.10.117.215:8082/rtp/239.1.1.91:8091$1920x1080
CCTV文化精品,http://223.10.117.215:8084/rtp/239.1.1.91:8091$1920x1080
CCTV文化精品,http://110.178.52.75:8083/rtp/239.1.1.91:8091$1920x1080
CCTV文化精品,http://171.125.90.130:6000/rtp/226.0.2.219:9664$1920x1080
CCTV文化精品,http://221.205.180.219:8001/rtp/226.0.2.219:9664$1920x1080
CCTV文化精品,http://171.117.73.233:8085/rtp/226.0.2.219:9664$1920x1080
CCTV文化精品,http://60.220.167.72:8085/rtp/226.0.2.219:9664$1920x1080
CCTV文化精品,http://183.185.12.146:8085/rtp/226.0.2.219:9664$1920x1080
CCTV文化精品,http://60.220.167.11:8085/rtp/226.0.2.219:9664$1920x1080
CCTV文化精品,http://171.116.182.180:8085/rtp/226.0.2.219:9664$1920x1080
CCTV文化精品,http://171.117.201.100:8085/rtp/226.0.2.219:9664$1920x1080
CCTV文化精品,http://60.220.167.66:8085/rtp/226.0.2.219:9664$1920x1080
CCTV文化精品,http://60.220.167.12:8085/rtp/226.0.2.219:9664$1920x1080
CCTV文化精品,http://124.163.112.145:6001/rtp/226.0.2.219:9664$1920x1080
CCTV文化精品,http://36.49.50.124:8800/rtp/239.37.0.083:5540$1920x1080
CCTV文化精品,http://enlen.vip:4022/rtp/239.200.200.92:8028$1920x1080
CCTV文化精品,http://223.215.3.199:2000/rtp/238.1.79.54:4568$1920x1080
CCTV文化精品,http://60.10.225.157:555/rtp/239.253.93.175:6439$1920x1080
CCTV文化精品,http://www.lizhinas.top:8688/rtp/239.252.219.81:5140$江西cmc3+|1920x1080
CCTV文化精品,http://www.qhjx.top:18000/udp/238.255.2.32:5999$1920x1080
CETV1,http://115.171.216.56:4000/rtp/225.1.8.169:4120$1920x1080
CETV1,http://111.196.132.49:20000/rtp/239.3.1.57:8152$1920x1080
CETV1,http://123.113.186.207:8000/rtp/239.3.1.57:8152$1920x1080
CETV1,http://114.243.102.64:4000/rtp/239.3.1.57:8152$1920x1080
CETV1,http://221.221.165.219:8888/rtp/239.3.1.57:8152$1920x1080
CETV1,http://123.113.236.69:8012/rtp/239.3.1.57:8152$1920x1080
CETV1,http://123.113.149.45:3568/rtp/239.3.1.57:8152$1920x1080
CETV1,http://221.221.153.193:8888/rtp/239.3.1.57:8152$1920x1080
CETV1,http://sweetown.fun:4000/rtp/239.3.1.57:8152$1920x1080
CETV1,http://123.122.188.149:8012/rtp/239.3.1.57:8152$1920x1080
CETV1,http://171.125.90.130:6000/rtp/226.0.2.68:8456$1920x1080
CETV1,http://221.205.180.219:8001/rtp/226.0.2.68:8456$1920x1080
CETV1,http://171.117.73.233:8085/rtp/226.0.2.68:8456$1920x1080
CETV1,http://60.220.167.72:8085/rtp/226.0.2.68:8456$1920x1080
CETV1,http://183.185.12.146:8085/rtp/226.0.2.68:8456$1920x1080
CETV1,http://60.220.167.11:8085/rtp/226.0.2.68:8456$1920x1080
CETV1,http://171.116.182.180:8085/rtp/226.0.2.68:8456$1920x1080
CETV1,http://171.117.201.100:8085/rtp/226.0.2.68:8456$1920x1080
CETV1,http://60.220.167.66:8085/rtp/226.0.2.68:8456$1920x1080
CETV1,http://60.220.167.12:8085/rtp/226.0.2.68:8456$1920x1080
CETV1,http://124.163.112.145:6001/rtp/226.0.2.68:8456$1920x1080
CETV1,http://171.125.90.130:6000/rtp/226.0.2.181:9360$1920x1080
CETV1,http://221.205.180.219:8001/rtp/226.0.2.181:9360$1920x1080
CETV1,http://171.117.73.233:8085/rtp/226.0.2.181:9360$1920x1080
CETV2,http://115.171.216.56:4000/rtp/225.1.8.193:4120$1920x1080
CETV2,http://111.196.132.49:20000/rtp/239.3.1.54:4120$1920x1080
CETV2,http://123.113.186.207:8000/rtp/239.3.1.54:4120$1920x1080
CETV2,http://114.243.102.64:4000/rtp/239.3.1.54:4120$1920x1080
CETV2,http://221.221.165.219:8888/rtp/239.3.1.54:4120$1920x1080
CETV2,http://123.113.236.69:8012/rtp/239.3.1.54:4120$1920x1080
CETV2,http://123.113.149.45:3568/rtp/239.3.1.54:4120$1920x1080
CETV2,http://221.221.153.193:8888/rtp/239.3.1.54:4120$1920x1080
CETV2,http://sweetown.fun:4000/rtp/239.3.1.54:4120$1920x1080
CETV2,http://123.122.188.149:8012/rtp/239.3.1.54:4120$1920x1080
CETV2,http://60.10.225.157:555/rtp/239.253.92.108:6136$1920x1080
CETV2,http://171.125.90.130:6000/rtp/226.0.2.69:8464$1920x1080
CETV2,http://221.205.180.219:8001/rtp/226.0.2.69:8464$1920x1080
CETV2,http://171.117.73.233:8085/rtp/226.0.2.69:8464$1920x1080
CETV2,http://60.220.167.72:8085/rtp/226.0.2.69:8464$1920x1080
CETV2,http://183.185.12.146:8085/rtp/226.0.2.69:8464$1920x1080
CETV2,http://60.220.167.11:8085/rtp/226.0.2.69:8464$1920x1080
CETV2,http://171.116.182.180:8085/rtp/226.0.2.69:8464$1920x1080
CETV2,http://171.117.201.100:8085/rtp/226.0.2.69:8464$1920x1080
CETV2,http://60.220.167.66:8085/rtp/226.0.2.69:8464$1920x1080
CETV2,http://60.220.167.12:8085/rtp/226.0.2.69:8464$1920x1080
CETV2,http://124.163.112.145:6001/rtp/226.0.2.69:8464$1920x1080
CETV4,http://115.171.216.56:4000/rtp/225.1.8.195:4120$1920x1080
CETV4,http://111.196.132.49:20000/rtp/239.3.1.56:4120$1920x1080
CETV4,http://123.113.186.207:8000/rtp/239.3.1.56:4120$1920x1080
CETV4,http://114.243.102.64:4000/rtp/239.3.1.56:4120$1920x1080
CETV4,http://221.221.165.219:8888/rtp/239.3.1.56:4120$1920x1080
CETV4,http://123.113.236.69:8012/rtp/239.3.1.56:4120$1920x1080
CETV4,http://123.113.149.45:3568/rtp/239.3.1.56:4120$1920x1080
CETV4,http://221.221.153.193:8888/rtp/239.3.1.56:4120$1920x1080
CETV4,http://sweetown.fun:4000/rtp/239.3.1.56:4120$1920x1080
CETV4,http://123.122.188.149:8012/rtp/239.3.1.56:4120$1920x1080
CETV4,http://120.6.7.108:4022/rtp/239.253.92.200:6137$1920x1080
CETV4,http://60.10.225.157:555/rtp/239.253.92.200:6137$1920x1080
CETV4,http://171.125.90.130:6000/rtp/226.0.2.70:8472$1920x1080
CETV4,http://221.205.180.219:8001/rtp/226.0.2.70:8472$1920x1080
CETV4,http://171.117.73.233:8085/rtp/226.0.2.70:8472$1920x1080
CETV4,http://60.220.167.72:8085/rtp/226.0.2.70:8472$1920x1080
CETV4,http://183.185.12.146:8085/rtp/226.0.2.70:8472$1920x1080
CETV4,http://60.220.167.11:8085/rtp/226.0.2.70:8472$1920x1080
CETV4,http://171.116.182.180:8085/rtp/226.0.2.70:8472$1920x1080
CETV4,http://171.117.201.100:8085/rtp/226.0.2.70:8472$1920x1080
CETV4,http://60.220.167.66:8085/rtp/226.0.2.70:8472$1920x1080
CETV4,http://60.220.167.12:8085/rtp/226.0.2.70:8472$1920x1080
CETV4,http://124.163.112.145:6001/rtp/226.0.2.70:8472$1920x1080
📡卫视频道,#genre#
广东卫视,http://120.234.5.28:6000/udp/239.20.0.101:2000$1920x1080
广东卫视,http://171.120.86.128:8085/rtp/226.0.2.146:9080$1920x1080
广东卫视,http://110.177.148.13:58888/rtp/239.1.1.49:8049$1920x1080
广东卫视,http://223.10.21.36:8082/rtp/239.1.1.49:8049$1920x1080
广东卫视,http://www.8700956.top:18888/udp/239.81.0.36:4056$720x576
广东卫视,https://pi.0472.org/live/gdws.m3u8?token=162210
广东卫视,http://59.48.75.130:3052/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://xuys.top:8888/rtp/225.1.1.116:5002$1920x1080
广东卫视,http://115.171.216.56:4000/rtp/225.1.8.151:8132$1920x1080
广东卫视,http://111.196.132.49:20000/rtp/239.3.1.142:8048$1920x1080
广东卫视,http://123.113.186.207:8000/rtp/239.3.1.142:8048$1920x1080
广东卫视,http://114.243.102.64:4000/rtp/239.3.1.142:8048$1920x1080
广东卫视,http://221.221.165.219:8888/rtp/239.3.1.142:8048$1920x1080
广东卫视,http://123.113.236.69:8012/rtp/239.3.1.142:8048$1920x1080
广东卫视,http://123.113.149.45:3568/rtp/239.3.1.142:8048$1920x1080
广东卫视,http://221.221.153.193:8888/rtp/239.3.1.142:8048$1920x1080
广东卫视,http://sweetown.fun:4000/rtp/239.3.1.142:8048$1920x1080
广东卫视,http://223.10.117.215:8082/rtp/239.1.1.49:8049$1920x1080
广东卫视,http://223.10.117.215:8084/rtp/239.1.1.49:8049$1920x1080
广东卫视,http://110.178.52.75:8083/rtp/239.1.1.49:8049$1920x1080
广东卫视,http://171.125.90.130:6000/rtp/226.0.2.146:9080$1920x1080
广东卫视,http://221.205.180.219:8001/rtp/226.0.2.146:9080$1920x1080
广东卫视,http://171.117.73.233:8085/rtp/226.0.2.146:9080$1920x1080
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
香港卫视,https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.ctv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,https://stream1.freetv.fun/c751876ae5ceaa0d82b5cf2badc152342aa92a4b45bf504d12ee45966b2fc644.ctv
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0
浙江卫视,https://live.v1.mk/api/bestv.php?id=zjwshd8m/8000000$3840x2160
浙江卫视,http://115.149.139.141:10001/tsfile/live/1024_1.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://xuys.top:8888/rtp/225.1.1.112:5002$1920x1080
浙江卫视,http://115.171.216.56:4000/rtp/225.1.8.133:8284$1920x1080
浙江卫视,http://111.196.132.49:20000/rtp/239.3.1.137:8036$1920x1080
浙江卫视,http://123.113.186.207:8000/rtp/239.3.1.137:8036$1920x1080
浙江卫视,http://114.243.102.64:4000/rtp/239.3.1.137:8036$1920x1080
浙江卫视,http://221.221.165.219:8888/rtp/239.3.1.137:8036$1920x1080
浙江卫视,http://123.113.236.69:8012/rtp/239.3.1.137:8036$1920x1080
浙江卫视,http://123.113.149.45:3568/rtp/239.3.1.137:8036$1920x1080
浙江卫视,http://221.221.153.193:8888/rtp/239.3.1.137:8036$1920x1080
浙江卫视,http://sweetown.fun:4000/rtp/239.3.1.137:8036$1920x1080
浙江卫视,http://123.122.188.149:8012/rtp/239.3.1.137:8036$1920x1080
浙江卫视,http://223.10.21.36:8082/rtp/239.1.1.38:8038$1920x1080
浙江卫视,http://110.177.148.13:58888/rtp/239.1.1.38:8038$1920x1080
浙江卫视,http://223.10.117.215:8082/rtp/239.1.1.38:8038$1920x1080
浙江卫视,http://223.10.117.215:8084/rtp/239.1.1.38:8038$1920x1080
浙江卫视,http://110.178.52.75:8083/rtp/239.1.1.38:8038$1920x1080
浙江卫视,http://171.125.90.130:6000/rtp/226.0.2.144:9064$1920x1080
浙江卫视,http://221.205.180.219:8001/rtp/226.0.2.144:9064$1920x1080
浙江卫视,http://171.117.73.233:8085/rtp/226.0.2.144:9064$1920x1080
浙江卫视,http://60.220.167.72:8085/rtp/226.0.2.144:9064$1920x1080
湖南卫视,http://183.184.170.93:8002/rtp/226.0.2.143:9056$1920x1080
湖南卫视,http://121.33.239.242:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
湖南卫视,http://xuys.top:8888/rtp/225.1.1.114:5002$1920x1080
湖南卫视,http://115.171.216.56:4000/rtp/225.1.8.132:8064$1920x1080
湖南卫视,http://111.196.132.49:20000/rtp/239.3.1.132:8012$1920x1080
湖南卫视,http://123.113.186.207:8000/rtp/239.3.1.132:8012$1920x1080
湖南卫视,http://114.243.102.64:4000/rtp/239.3.1.132:8012$1920x1080
湖南卫视,http://221.221.165.219:8888/rtp/239.3.1.132:8012$1920x1080
湖南卫视,http://123.113.236.69:8012/rtp/239.3.1.132:8012$1920x1080
湖南卫视,http://123.113.149.45:3568/rtp/239.3.1.132:8012$1920x1080
湖南卫视,http://221.221.153.193:8888/rtp/239.3.1.132:8012$1920x1080
湖南卫视,http://sweetown.fun:4000/rtp/239.3.1.132:8012$1920x1080
湖南卫视,http://123.122.188.149:8012/rtp/239.3.1.132:8012$1920x1080
湖南卫视,http://223.10.21.36:8082/rtp/239.1.1.28:8028$1920x1080
湖南卫视,http://110.177.148.13:58888/rtp/239.1.1.28:8028$1920x1080
湖南卫视,http://223.10.117.215:8082/rtp/239.1.1.28:8028$1920x1080
湖南卫视,http://223.10.117.215:8084/rtp/239.1.1.28:8028$1920x1080
湖南卫视,http://110.178.52.75:8083/rtp/239.1.1.28:8028$1920x1080
湖南卫视,http://171.125.90.130:6000/rtp/226.0.2.143:9056$1920x1080
湖南卫视,http://221.205.180.219:8001/rtp/226.0.2.143:9056$1920x1080
湖南卫视,http://171.117.73.233:8085/rtp/226.0.2.143:9056$1920x1080
湖南卫视,http://60.220.167.72:8085/rtp/226.0.2.143:9056$1920x1080
北京卫视,http://171.119.205.174:6001/rtp/226.0.2.177:9328$1920x1080
北京卫视,http://60.223.90.250:8002/rtp/226.0.2.177:9328$1920x1080
北京卫视,http://124.163.112.145:6001/rtp/226.0.2.177:9328$1920x1080
北京卫视,https://live-hls-web-ajb.getaj.net/AJB/01.m3u8
北京卫视,http://xuys.top:8888/rtp/225.1.1.113:5002$1920x1080
北京卫视,http://115.171.216.56:4000/rtp/225.1.8.21:8002$1920x1080
北京卫视,http://223.10.21.36:8082/rtp/239.1.1.41:8041$1920x1080
北京卫视,http://110.177.148.13:58888/rtp/239.1.1.41:8041$1920x1080
北京卫视,http://223.10.117.215:8082/rtp/239.1.1.41:8041$1920x1080
北京卫视,http://223.10.117.215:8084/rtp/239.1.1.41:8041$1920x1080
北京卫视,http://110.178.52.75:8083/rtp/239.1.1.41:8041$1920x1080
北京卫视,http://171.125.90.130:6000/rtp/226.0.2.177:9328$1920x1080
北京卫视,http://221.205.180.219:8001/rtp/226.0.2.177:9328$1920x1080
北京卫视,http://171.117.73.233:8085/rtp/226.0.2.177:9328$1920x1080
北京卫视,http://60.220.167.72:8085/rtp/226.0.2.177:9328$1920x1080
北京卫视,http://183.185.12.146:8085/rtp/226.0.2.177:9328$1920x1080
北京卫视,http://60.220.167.11:8085/rtp/226.0.2.177:9328$1920x1080
北京卫视,http://171.116.182.180:8085/rtp/226.0.2.177:9328$1920x1080
北京卫视,http://171.117.201.100:8085/rtp/226.0.2.177:9328$1920x1080
北京卫视,http://60.220.167.66:8085/rtp/226.0.2.177:9328$1920x1080
北京卫视,http://60.220.167.12:8085/rtp/226.0.2.177:9328$1920x1080
北京卫视,http://171.125.90.130:6000/rtp/226.0.2.39:8224$1920x1080
北京卫视,http://221.205.180.219:8001/rtp/226.0.2.39:8224$1920x1080
湖北卫视,http://xuys.top:8888/rtp/225.1.1.147:5002$1920x1080
湖北卫视,http://115.171.216.56:4000/rtp/225.1.8.146:8136$1920x1080
湖北卫视,http://111.196.132.49:20000/rtp/239.3.1.138:8044$1920x1080
湖北卫视,http://123.113.186.207:8000/rtp/239.3.1.138:8044$1920x1080
湖北卫视,http://114.243.102.64:4000/rtp/239.3.1.138:8044$1920x1080
湖北卫视,http://221.221.165.219:8888/rtp/239.3.1.138:8044$1920x1080
湖北卫视,http://123.113.236.69:8012/rtp/239.3.1.138:8044$1920x1080
湖北卫视,http://123.113.149.45:3568/rtp/239.3.1.138:8044$1920x1080
湖北卫视,http://221.221.153.193:8888/rtp/239.3.1.138:8044$1920x1080
湖北卫视,http://sweetown.fun:4000/rtp/239.3.1.138:8044$1920x1080
湖北卫视,http://123.122.188.149:8012/rtp/239.3.1.138:8044$1920x1080
湖北卫视,http://223.10.21.36:8082/rtp/239.1.1.32:8032$1920x1080
湖北卫视,http://110.177.148.13:58888/rtp/239.1.1.32:8032$1920x1080
湖北卫视,http://223.10.117.215:8082/rtp/239.1.1.32:8032$1920x1080
湖北卫视,http://223.10.117.215:8084/rtp/239.1.1.32:8032$1920x1080
湖北卫视,http://110.178.52.75:8083/rtp/239.1.1.32:8032$1920x1080
湖北卫视,http://171.125.90.130:6000/rtp/226.0.2.150:9112$1920x1080
湖北卫视,http://221.205.180.219:8001/rtp/226.0.2.150:9112$1920x1080
湖北卫视,http://171.117.73.233:8085/rtp/226.0.2.150:9112$1920x1080
湖北卫视,http://60.220.167.72:8085/rtp/226.0.2.150:9112$1920x1080
湖北卫视,http://183.185.12.146:8085/rtp/226.0.2.150:9112$1920x1080
湖北卫视,http://60.220.167.11:8085/rtp/226.0.2.150:9112$1920x1080
湖北卫视,http://171.116.182.180:8085/rtp/226.0.2.150:9112$1920x1080
黑龙江卫视,http://9988.667789.cn:55055/udp/229.58.190.150:5000$1920x1080
黑龙江卫视,http://xuys.top:8888/rtp/225.1.1.115:5002$1920x1080
黑龙江卫视,http://115.171.216.56:4000/rtp/225.1.8.141:8196$1920x1080
黑龙江卫视,http://111.196.132.49:20000/rtp/239.3.1.133:8016$1920x1080
黑龙江卫视,http://123.113.186.207:8000/rtp/239.3.1.133:8016$1920x1080
黑龙江卫视,http://114.243.102.64:4000/rtp/239.3.1.133:8016$1920x1080
黑龙江卫视,http://221.221.165.219:8888/rtp/239.3.1.133:8016$1920x1080
黑龙江卫视,http://123.113.236.69:8012/rtp/239.3.1.133:8016$1920x1080
黑龙江卫视,http://123.113.149.45:3568/rtp/239.3.1.133:8016$1920x1080
黑龙江卫视,http://221.221.153.193:8888/rtp/239.3.1.133:8016$1920x1080
黑龙江卫视,http://sweetown.fun:4000/rtp/239.3.1.133:8016$1920x1080
黑龙江卫视,http://123.122.188.149:8012/rtp/239.3.1.133:8016$1920x1080
黑龙江卫视,http://223.10.21.36:8082/rtp/239.1.1.37:8037$1920x1080
黑龙江卫视,http://110.177.148.13:58888/rtp/239.1.1.37:8037$1920x1080
黑龙江卫视,http://223.10.117.215:8082/rtp/239.1.1.37:8037$1920x1080
黑龙江卫视,http://223.10.117.215:8084/rtp/239.1.1.37:8037$1920x1080
黑龙江卫视,http://110.178.52.75:8083/rtp/239.1.1.37:8037$1920x1080
黑龙江卫视,http://171.125.90.130:6000/rtp/226.0.2.151:9120$1920x1080
黑龙江卫视,http://221.205.180.219:8001/rtp/226.0.2.151:9120$1920x1080
黑龙江卫视,http://171.117.73.233:8085/rtp/226.0.2.151:9120$1920x1080
黑龙江卫视,http://60.220.167.72:8085/rtp/226.0.2.151:9120$1920x1080
黑龙江卫视,http://183.185.12.146:8085/rtp/226.0.2.151:9120$1920x1080
安徽卫视,http://xuys.top:8888/rtp/225.1.1.127:5002$1920x1080
安徽卫视,http://115.171.216.56:4000/rtp/225.1.8.135:8272$1920x1080
安徽卫视,http://111.196.132.49:20000/rtp/239.3.1.211:8064$1920x1080
安徽卫视,http://123.113.186.207:8000/rtp/239.3.1.211:8064$1920x1080
安徽卫视,http://114.243.102.64:4000/rtp/239.3.1.211:8064$1920x1080
安徽卫视,http://221.221.165.219:8888/rtp/239.3.1.211:8064$1920x1080
安徽卫视,http://123.113.236.69:8012/rtp/239.3.1.211:8064$1920x1080
安徽卫视,http://123.113.149.45:3568/rtp/239.3.1.211:8064$1920x1080
安徽卫视,http://221.221.153.193:8888/rtp/239.3.1.211:8064$1920x1080
安徽卫视,http://sweetown.fun:4000/rtp/239.3.1.211:8064$1920x1080
安徽卫视,http://123.122.188.149:8012/rtp/239.3.1.211:8064$1920x1080
安徽卫视,http://223.10.21.36:8082/rtp/239.1.1.44:8044$1920x1080
安徽卫视,http://110.177.148.13:58888/rtp/239.1.1.44:8044$1920x1080
安徽卫视,http://223.10.117.215:8082/rtp/239.1.1.44:8044$1920x1080
安徽卫视,http://223.10.117.215:8084/rtp/239.1.1.44:8044$1920x1080
安徽卫视,http://110.178.52.75:8083/rtp/239.1.1.44:8044$1920x1080
安徽卫视,http://171.125.90.130:6000/rtp/226.0.2.145:9072$1920x1080
安徽卫视,http://221.205.180.219:8001/rtp/226.0.2.145:9072$1920x1080
安徽卫视,http://171.117.73.233:8085/rtp/226.0.2.145:9072$1920x1080
安徽卫视,http://60.220.167.72:8085/rtp/226.0.2.145:9072$1920x1080
安徽卫视,http://183.185.12.146:8085/rtp/226.0.2.145:9072$1920x1080
安徽卫视,http://60.220.167.11:8085/rtp/226.0.2.145:9072$1920x1080
安徽卫视,http://171.116.182.180:8085/rtp/226.0.2.145:9072$1920x1080
安徽卫视,http://171.117.201.100:8085/rtp/226.0.2.145:9072$1920x1080
重庆卫视,http://www.wpfhome.cn:5555/udp/235.254.196.249:1268$1920x1080
重庆卫视,http://xuys.top:8888/rtp/225.1.1.155:5002$1920x1080
重庆卫视,http://115.171.216.56:4000/rtp/225.1.8.148:8296$1920x1080
重庆卫视,http://111.196.132.49:20000/rtp/239.3.1.122:8160$1920x1080
重庆卫视,http://123.113.186.207:8000/rtp/239.3.1.122:8160$1920x1080
重庆卫视,http://114.243.102.64:4000/rtp/239.3.1.122:8160$1920x1080
重庆卫视,http://221.221.165.219:8888/rtp/239.3.1.122:8160$1920x1080
重庆卫视,http://123.113.236.69:8012/rtp/239.3.1.122:8160$1920x1080
重庆卫视,http://123.113.149.45:3568/rtp/239.3.1.122:8160$1920x1080
重庆卫视,http://221.221.153.193:8888/rtp/239.3.1.122:8160$1920x1080
重庆卫视,http://sweetown.fun:4000/rtp/239.3.1.122:8160$1920x1080
重庆卫视,http://123.122.188.149:8012/rtp/239.3.1.122:8160$1920x1080
重庆卫视,http://223.10.21.36:8082/rtp/239.1.1.36:8036$1920x1080
重庆卫视,http://110.177.148.13:58888/rtp/239.1.1.36:8036$1920x1080
重庆卫视,http://223.10.117.215:8082/rtp/239.1.1.36:8036$1920x1080
重庆卫视,http://223.10.117.215:8084/rtp/239.1.1.36:8036$1920x1080
重庆卫视,http://110.178.52.75:8083/rtp/239.1.1.36:8036$1920x1080
重庆卫视,http://171.125.90.130:6000/rtp/226.0.2.174:9304$1920x1080
重庆卫视,http://221.205.180.219:8001/rtp/226.0.2.174:9304$1920x1080
重庆卫视,http://171.117.73.233:8085/rtp/226.0.2.174:9304$1920x1080
重庆卫视,http://60.220.167.72:8085/rtp/226.0.2.174:9304$1920x1080
重庆卫视,http://183.185.12.146:8085/rtp/226.0.2.174:9304$1920x1080
重庆卫视,http://60.220.167.11:8085/rtp/226.0.2.174:9304$1920x1080
东方卫视,http://123.144.180.82:55555/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://218.13.170.98:9901/tsfile/live/1010_1.m3u8
东方卫视,http://xuys.top:8888/rtp/225.1.2.31:5002$1920x1080
东方卫视,http://115.171.216.56:4000/rtp/225.1.8.147:8192$1920x1080
东方卫视,http://111.196.132.49:20000/rtp/239.3.1.136:8032$1920x1080
东方卫视,http://123.113.186.207:8000/rtp/239.3.1.136:8032$1920x1080
东方卫视,http://114.243.102.64:4000/rtp/239.3.1.136:8032$1920x1080
东方卫视,http://221.221.165.219:8888/rtp/239.3.1.136:8032$1920x1080
东方卫视,http://123.113.236.69:8012/rtp/239.3.1.136:8032$1920x1080
东方卫视,http://123.113.149.45:3568/rtp/239.3.1.136:8032$1920x1080
东方卫视,http://221.221.153.193:8888/rtp/239.3.1.136:8032$1920x1080
东方卫视,http://sweetown.fun:4000/rtp/239.3.1.136:8032$1920x1080
东方卫视,http://60.10.225.157:555/rtp/239.253.92.89:8019$1920x1080
东方卫视,http://27.9.88.181:55555/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://123.145.42.143:58888/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://211.158.153.132:8004/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://27.11.49.234:8002/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://27.10.72.150:8002/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://211.158.152.202:8002/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://27.10.72.150:8005/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://27.11.63.14:8002/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://220.192.3.239:8002/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://27.11.59.255:8010/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://27.10.134.196:8003/rtp/225.0.4.80:7980$1920x1080
东南卫视,http://113.119.39.15:4021/udp/239.77.1.104:5146$1920x1080
东南卫视,http://115.171.216.56:4000/rtp/225.1.8.149:8112$1920x1080
东南卫视,http://111.196.132.49:20000/rtp/239.3.1.156:8148$1920x1080
东南卫视,http://123.113.186.207:8000/rtp/239.3.1.156:8148$1920x1080
